glbElecChanId    rdoIdx    armIdx    refApvIdx    apvIdx    sigElecChanId
27843    5    1    9    13    67
27844    5    1    9    13    68
27845    5    1    9    13    69
27846    5    1    9    13    70
27847    5    1    9    13    71
27848    5    1    9    13    72
27849    5    1    9    13    73
27850    5    1    9    13    74
27851    5    1    9    13    75
27852    5    1    9    13    76
27853    5    1    9    13    77
27854    5    1    9    13    78
27855    5    1    9    13    79
27856    5    1    9    13    80
27857    5    1    9    13    81
27858    5    1    9    13    82
27859    5    1    9    13    83
27860    5    1    9    13    84
27861    5    1    9    13    85
27862    5    1    9    13    86
27863    5    1    9    13    87
27864    5    1    9    13    88
27865    5    1    9    13    89
27866    5    1    9    13    90
27867    5    1    9    13    91
27868    5    1    9    13    92
27869    5    1    9    13    93
27870    5    1    9    13    94
27871    5    1    9    13    95
27872    5    1    9    13    96
27873    5    1    9    13    97
27874    5    1    9    13    98
27875    5    1    9    13    99
27876    5    1    9    13    100
27877    5    1    9    13    101
27878    5    1    9    13    102
27879    5    1    9    13    103
27880    5    1    9    13    104
27881    5    1    9    13    105
27882    5    1    9    13    106
27883    5    1    9    13    107
27884    5    1    9    13    108
27885    5    1    9    13    109
27886    5    1    9    13    110
27887    5    1    9    13    111
27888    5    1    9    13    112
27889    5    1    9    13    113
27890    5    1    9    13    114
27891    5    1    9    13    115
27892    5    1    9    13    116
27893    5    1    9    13    117
27894    5    1    9    13    118
27895    5    1    9    13    119
27896    5    1    9    13    120
27897    5    1    9    13    121
27898    5    1    9    13    122
27899    5    1    9    13    123
27900    5    1    9    13    124
27901    5    1    9    13    125
27902    5    1    9    13    126
27903    5    1    9    13    127
27904    5    1    10    14    0
27905    5    1    10    14    1
27906    5    1    10    14    2
27907    5    1    10    14    3
27908    5    1    10    14    4
27909    5    1    10    14    5
27910    5    1    10    14    6
27911    5    1    10    14    7
27912    5    1    10    14    8
27913    5    1    10    14    9
27914    5    1    10    14    10
27915    5    1    10    14    11
27916    5    1    10    14    12
27917    5    1    10    14    13
27918    5    1    10    14    14
27919    5    1    10    14    15
27920    5    1    10    14    16
27921    5    1    10    14    17
27922    5    1    10    14    18
27923    5    1    10    14    19
27924    5    1    10    14    20
27925    5    1    10    14    21
27926    5    1    10    14    22
27927    5    1    10    14    23
27928    5    1    10    14    24
27929    5    1    10    14    25
27930    5    1    10    14    26
27931    5    1    10    14    27
27932    5    1    10    14    28
27933    5    1    10    14    29
27934    5    1    10    14    30
27935    5    1    10    14    31
27936    5    1    10    14    32
27937    5    1    10    14    33
27938    5    1    10    14    34
27939    5    1    10    14    35
27940    5    1    10    14    36
27941    5    1    10    14    37
27942    5    1    10    14    38
27943    5    1    10    14    39
27944    5    1    10    14    40
27945    5    1    10    14    41
27946    5    1    10    14    42
27947    5    1    10    14    43
27948    5    1    10    14    44
27949    5    1    10    14    45
27950    5    1    10    14    46
27951    5    1    10    14    47
27952    5    1    10    14    48
27953    5    1    10    14    49
27954    5    1    10    14    50
27955    5    1    10    14    51
27956    5    1    10    14    52
27957    5    1    10    14    53
27958    5    1    10    14    54
27959    5    1    10    14    55
27960    5    1    10    14    56
27961    5    1    10    14    57
27962    5    1    10    14    58
27963    5    1    10    14    59
27964    5    1    10    14    60
27965    5    1    10    14    61
27966    5    1    10    14    62
27967    5    1    10    14    63
27968    5    1    10    14    64
27969    5    1    10    14    65
27970    5    1    10    14    66
27971    5    1    10    14    67
27972    5    1    10    14    68
27973    5    1    10    14    69
27974    5    1    10    14    70
27975    5    1    10    14    71
27976    5    1    10    14    72
27977    5    1    10    14    73
27978    5    1    10    14    74
27979    5    1    10    14    75
27980    5    1    10    14    76
27981    5    1    10    14    77
27982    5    1    10    14    78
27983    5    1    10    14    79
27984    5    1    10    14    80
27985    5    1    10    14    81
27986    5    1    10    14    82
27987    5    1    10    14    83
27988    5    1    10    14    84
27989    5    1    10    14    85
27990    5    1    10    14    86
27991    5    1    10    14    87
27992    5    1    10    14    88
27993    5    1    10    14    89
27994    5    1    10    14    90
27995    5    1    10    14    91
27996    5    1    10    14    92
27997    5    1    10    14    93
27998    5    1    10    14    94
27999    5    1    10    14    95
28000    5    1    10    14    96
28001    5    1    10    14    97
28002    5    1    10    14    98
28003    5    1    10    14    99
28004    5    1    10    14    100
28005    5    1    10    14    101
28006    5    1    10    14    102
28007    5    1    10    14    103
28008    5    1    10    14    104
28009    5    1    10    14    105
28010    5    1    10    14    106
28011    5    1    10    14    107
28012    5    1    10    14    108
28013    5    1    10    14    109
28014    5    1    10    14    110
28015    5    1    10    14    111
28016    5    1    10    14    112
28017    5    1    10    14    113
28018    5    1    10    14    114
28019    5    1    10    14    115
28020    5    1    10    14    116
28021    5    1    10    14    117
28022    5    1    10    14    118
28023    5    1    10    14    119
28024    5    1    10    14    120
28025    5    1    10    14    121
28026    5    1    10    14    122
28027    5    1    10    14    123
28028    5    1    10    14    124
28029    5    1    10    14    125
28030    5    1    10    14    126
28031    5    1    10    14    127
28032    5    1    11    15    0
28033    5    1    11    15    1
28034    5    1    11    15    2
28035    5    1    11    15    3
28036    5    1    11    15    4
28037    5    1    11    15    5
28038    5    1    11    15    6
28039    5    1    11    15    7
28040    5    1    11    15    8
28041    5    1    11    15    9
28042    5    1    11    15    10
28043    5    1    11    15    11
28044    5    1    11    15    12
28045    5    1    11    15    13
28046    5    1    11    15    14
28047    5    1    11    15    15
28048    5    1    11    15    16
28049    5    1    11    15    17
28050    5    1    11    15    18
28051    5    1    11    15    19
28052    5    1    11    15    20
28053    5    1    11    15    21
28054    5    1    11    15    22
28055    5    1    11    15    23
28056    5    1    11    15    24
28057    5    1    11    15    25
28058    5    1    11    15    26
28059    5    1    11    15    27
28060    5    1    11    15    28
28061    5    1    11    15    29
28062    5    1    11    15    30
28063    5    1    11    15    31
28064    5    1    11    15    32
28065    5    1    11    15    33
28066    5    1    11    15    34
28067    5    1    11    15    35
28068    5    1    11    15    36
28069    5    1    11    15    37
28070    5    1    11    15    38
28071    5    1    11    15    39
28072    5    1    11    15    40
28073    5    1    11    15    41
28074    5    1    11    15    42
28075    5    1    11    15    43
28076    5    1    11    15    44
28077    5    1    11    15    45
28078    5    1    11    15    46
28079    5    1    11    15    47
28080    5    1    11    15    48
28081    5    1    11    15    49
28082    5    1    11    15    50
28083    5    1    11    15    51
28084    5    1    11    15    52
28085    5    1    11    15    53
28086    5    1    11    15    54
28087    5    1    11    15    55
28088    5    1    11    15    56
28089    5    1    11    15    57
28090    5    1    11    15    58
28091    5    1    11    15    59
28092    5    1    11    15    60
28093    5    1    11    15    61
28094    5    1    11    15    62
28095    5    1    11    15    63
28096    5    1    11    15    64
28097    5    1    11    15    65
28098    5    1    11    15    66
28099    5    1    11    15    67
28100    5    1    11    15    68
28101    5    1    11    15    69
28102    5    1    11    15    70
28103    5    1    11    15    71
28104    5    1    11    15    72
28105    5    1    11    15    73
28106    5    1    11    15    74
28107    5    1    11    15    75
28108    5    1    11    15    76
28109    5    1    11    15    77
28110    5    1    11    15    78
28111    5    1    11    15    79
28112    5    1    11    15    80
28113    5    1    11    15    81
28114    5    1    11    15    82
28115    5    1    11    15    83
28116    5    1    11    15    84
28117    5    1    11    15    85
28118    5    1    11    15    86
28119    5    1    11    15    87
28120    5    1    11    15    88
28121    5    1    11    15    89
28122    5    1    11    15    90
28123    5    1    11    15    91
28124    5    1    11    15    92
28125    5    1    11    15    93
28126    5    1    11    15    94
28127    5    1    11    15    95
28128    5    1    11    15    96
28129    5    1    11    15    97
28130    5    1    11    15    98
28131    5    1    11    15    99
28132    5    1    11    15    100
28133    5    1    11    15    101
28134    5    1    11    15    102
28135    5    1    11    15    103
28136    5    1    11    15    104
28137    5    1    11    15    105
28138    5    1    11    15    106
28139    5    1    11    15    107
28140    5    1    11    15    108
28141    5    1    11    15    109
28142    5    1    11    15    110
28143    5    1    11    15    111
28144    5    1    11    15    112
28145    5    1    11    15    113
28146    5    1    11    15    114
28147    5    1    11    15    115
28148    5    1    11    15    116
28149    5    1    11    15    117
28150    5    1    11    15    118
28151    5    1    11    15    119
28152    5    1    11    15    120
28153    5    1    11    15    121
28154    5    1    11    15    122
28155    5    1    11    15    123
28156    5    1    11    15    124
28157    5    1    11    15    125
28158    5    1    11    15    126
28159    5    1    11    15    127
28160    5    1    12    16    0
28161    5    1    12    16    1
28162    5    1    12    16    2
28163    5    1    12    16    3
28164    5    1    12    16    4
28165    5    1    12    16    5
28166    5    1    12    16    6
28167    5    1    12    16    7
28168    5    1    12    16    8
28169    5    1    12    16    9
28170    5    1    12    16    10
28171    5    1    12    16    11
28172    5    1    12    16    12
28173    5    1    12    16    13
28174    5    1    12    16    14
28175    5    1    12    16    15
28176    5    1    12    16    16
28177    5    1    12    16    17
28178    5    1    12    16    18
28179    5    1    12    16    19
28180    5    1    12    16    20
28181    5    1    12    16    21
28182    5    1    12    16    22
28183    5    1    12    16    23
28184    5    1    12    16    24
28185    5    1    12    16    25
28186    5    1    12    16    26
28187    5    1    12    16    27
28188    5    1    12    16    28
28189    5    1    12    16    29
28190    5    1    12    16    30
28191    5    1    12    16    31
28192    5    1    12    16    32
28193    5    1    12    16    33
28194    5    1    12    16    34
28195    5    1    12    16    35
28196    5    1    12    16    36
28197    5    1    12    16    37
28198    5    1    12    16    38
28199    5    1    12    16    39
28200    5    1    12    16    40
28201    5    1    12    16    41
28202    5    1    12    16    42
28203    5    1    12    16    43
28204    5    1    12    16    44
28205    5    1    12    16    45
28206    5    1    12    16    46
28207    5    1    12    16    47
28208    5    1    12    16    48
28209    5    1    12    16    49
28210    5    1    12    16    50
28211    5    1    12    16    51
28212    5    1    12    16    52
28213    5    1    12    16    53
28214    5    1    12    16    54
28215    5    1    12    16    55
28216    5    1    12    16    56
28217    5    1    12    16    57
28218    5    1    12    16    58
28219    5    1    12    16    59
28220    5    1    12    16    60
28221    5    1    12    16    61
28222    5    1    12    16    62
28223    5    1    12    16    63
28224    5    1    12    16    64
28225    5    1    12    16    65
28226    5    1    12    16    66
28227    5    1    12    16    67
28228    5    1    12    16    68
28229    5    1    12    16    69
28230    5    1    12    16    70
28231    5    1    12    16    71
28232    5    1    12    16    72
28233    5    1    12    16    73
28234    5    1    12    16    74
28235    5    1    12    16    75
28236    5    1    12    16    76
28237    5    1    12    16    77
28238    5    1    12    16    78
28239    5    1    12    16    79
28240    5    1    12    16    80
28241    5    1    12    16    81
28242    5    1    12    16    82
28243    5    1    12    16    83
28244    5    1    12    16    84
28245    5    1    12    16    85
28246    5    1    12    16    86
28247    5    1    12    16    87
28248    5    1    12    16    88
28249    5    1    12    16    89
28250    5    1    12    16    90
28251    5    1    12    16    91
28252    5    1    12    16    92
28253    5    1    12    16    93
28254    5    1    12    16    94
28255    5    1    12    16    95
28256    5    1    12    16    96
28257    5    1    12    16    97
28258    5    1    12    16    98
28259    5    1    12    16    99
28260    5    1    12    16    100
28261    5    1    12    16    101
28262    5    1    12    16    102
28263    5    1    12    16    103
28264    5    1    12    16    104
28265    5    1    12    16    105
28266    5    1    12    16    106
28267    5    1    12    16    107
28268    5    1    12    16    108
28269    5    1    12    16    109
28270    5    1    12    16    110
28271    5    1    12    16    111
28272    5    1    12    16    112
28273    5    1    12    16    113
28274    5    1    12    16    114
28275    5    1    12    16    115
28276    5    1    12    16    116
28277    5    1    12    16    117
28278    5    1    12    16    118
28279    5    1    12    16    119
28280    5    1    12    16    120
28281    5    1    12    16    121
28282    5    1    12    16    122
28283    5    1    12    16    123
28284    5    1    12    16    124
28285    5    1    12    16    125
28286    5    1    12    16    126
28287    5    1    12    16    127
28288    5    1    13    17    0
28289    5    1    13    17    1
28290    5    1    13    17    2
28291    5    1    13    17    3
28292    5    1    13    17    4
28293    5    1    13    17    5
28294    5    1    13    17    6
28295    5    1    13    17    7
28296    5    1    13    17    8
28297    5    1    13    17    9
28298    5    1    13    17    10
28299    5    1    13    17    11
28300    5    1    13    17    12
28301    5    1    13    17    13
28302    5    1    13    17    14
28303    5    1    13    17    15
28304    5    1    13    17    16
28305    5    1    13    17    17
28306    5    1    13    17    18
28307    5    1    13    17    19
28308    5    1    13    17    20
28309    5    1    13    17    21
28310    5    1    13    17    22
28311    5    1    13    17    23
28312    5    1    13    17    24
28313    5    1    13    17    25
28314    5    1    13    17    26
28315    5    1    13    17    27
28316    5    1    13    17    28
28317    5    1    13    17    29
28318    5    1    13    17    30
28319    5    1    13    17    31
28320    5    1    13    17    32
28321    5    1    13    17    33
28322    5    1    13    17    34
28323    5    1    13    17    35
28324    5    1    13    17    36
28325    5    1    13    17    37
28326    5    1    13    17    38
28327    5    1    13    17    39
28328    5    1    13    17    40
28329    5    1    13    17    41
28330    5    1    13    17    42
28331    5    1    13    17    43
28332    5    1    13    17    44
28333    5    1    13    17    45
28334    5    1    13    17    46
28335    5    1    13    17    47
28336    5    1    13    17    48
28337    5    1    13    17    49
28338    5    1    13    17    50
28339    5    1    13    17    51
28340    5    1    13    17    52
28341    5    1    13    17    53
28342    5    1    13    17    54
28343    5    1    13    17    55
28344    5    1    13    17    56
28345    5    1    13    17    57
28346    5    1    13    17    58
28347    5    1    13    17    59
28348    5    1    13    17    60
28349    5    1    13    17    61
28350    5    1    13    17    62
28351    5    1    13    17    63
28352    5    1    13    17    64
28353    5    1    13    17    65
28354    5    1    13    17    66
28355    5    1    13    17    67
28356    5    1    13    17    68
28357    5    1    13    17    69
28358    5    1    13    17    70
28359    5    1    13    17    71
28360    5    1    13    17    72
28361    5    1    13    17    73
28362    5    1    13    17    74
28363    5    1    13    17    75
28364    5    1    13    17    76
28365    5    1    13    17    77
28366    5    1    13    17    78
28367    5    1    13    17    79
28368    5    1    13    17    80
28369    5    1    13    17    81
28370    5    1    13    17    82
28371    5    1    13    17    83
28372    5    1    13    17    84
28373    5    1    13    17    85
28374    5    1    13    17    86
28375    5    1    13    17    87
28376    5    1    13    17    88
28377    5    1    13    17    89
28378    5    1    13    17    90
28379    5    1    13    17    91
28380    5    1    13    17    92
28381    5    1    13    17    93
28382    5    1    13    17    94
28383    5    1    13    17    95
28384    5    1    13    17    96
28385    5    1    13    17    97
28386    5    1    13    17    98
28387    5    1    13    17    99
28388    5    1    13    17    100
28389    5    1    13    17    101
28390    5    1    13    17    102
28391    5    1    13    17    103
28392    5    1    13    17    104
28393    5    1    13    17    105
28394    5    1    13    17    106
28395    5    1    13    17    107
28396    5    1    13    17    108
28397    5    1    13    17    109
28398    5    1    13    17    110
28399    5    1    13    17    111
28400    5    1    13    17    112
28401    5    1    13    17    113
28402    5    1    13    17    114
28403    5    1    13    17    115
28404    5    1    13    17    116
28405    5    1    13    17    117
28406    5    1    13    17    118
28407    5    1    13    17    119
28408    5    1    13    17    120
28409    5    1    13    17    121
28410    5    1    13    17    122
28411    5    1    13    17    123
28412    5    1    13    17    124
28413    5    1    13    17    125
28414    5    1    13    17    126
28415    5    1    13    17    127
28416    5    1    14    18    0
28417    5    1    14    18    1
28418    5    1    14    18    2
28419    5    1    14    18    3
28420    5    1    14    18    4
28421    5    1    14    18    5
28422    5    1    14    18    6
28423    5    1    14    18    7
28424    5    1    14    18    8
28425    5    1    14    18    9
28426    5    1    14    18    10
28427    5    1    14    18    11
28428    5    1    14    18    12
28429    5    1    14    18    13
28430    5    1    14    18    14
28431    5    1    14    18    15
28432    5    1    14    18    16
28433    5    1    14    18    17
28434    5    1    14    18    18
28435    5    1    14    18    19
28436    5    1    14    18    20
28437    5    1    14    18    21
28438    5    1    14    18    22
28439    5    1    14    18    23
28440    5    1    14    18    24
28441    5    1    14    18    25
28442    5    1    14    18    26
28443    5    1    14    18    27
28444    5    1    14    18    28
28445    5    1    14    18    29
28446    5    1    14    18    30
28447    5    1    14    18    31
28448    5    1    14    18    32
28449    5    1    14    18    33
28450    5    1    14    18    34
28451    5    1    14    18    35
28452    5    1    14    18    36
28453    5    1    14    18    37
28454    5    1    14    18    38
28455    5    1    14    18    39
28456    5    1    14    18    40
28457    5    1    14    18    41
28458    5    1    14    18    42
28459    5    1    14    18    43
28460    5    1    14    18    44
28461    5    1    14    18    45
28462    5    1    14    18    46
28463    5    1    14    18    47
28464    5    1    14    18    48
28465    5    1    14    18    49
28466    5    1    14    18    50
28467    5    1    14    18    51
28468    5    1    14    18    52
28469    5    1    14    18    53
28470    5    1    14    18    54
28471    5    1    14    18    55
28472    5    1    14    18    56
28473    5    1    14    18    57
28474    5    1    14    18    58
28475    5    1    14    18    59
28476    5    1    14    18    60
28477    5    1    14    18    61
28478    5    1    14    18    62
28479    5    1    14    18    63
28480    5    1    14    18    64
28481    5    1    14    18    65
28482    5    1    14    18    66
28483    5    1    14    18    67
28484    5    1    14    18    68
28485    5    1    14    18    69
28486    5    1    14    18    70
28487    5    1    14    18    71
28488    5    1    14    18    72
28489    5    1    14    18    73
28490    5    1    14    18    74
28491    5    1    14    18    75
28492    5    1    14    18    76
28493    5    1    14    18    77
28494    5    1    14    18    78
28495    5    1    14    18    79
28496    5    1    14    18    80
28497    5    1    14    18    81
28498    5    1    14    18    82
28499    5    1    14    18    83
28500    5    1    14    18    84
28501    5    1    14    18    85
28502    5    1    14    18    86
28503    5    1    14    18    87
28504    5    1    14    18    88
28505    5    1    14    18    89
28506    5    1    14    18    90
28507    5    1    14    18    91
28508    5    1    14    18    92
28509    5    1    14    18    93
28510    5    1    14    18    94
28511    5    1    14    18    95
28512    5    1    14    18    96
28513    5    1    14    18    97
28514    5    1    14    18    98
28515    5    1    14    18    99
28516    5    1    14    18    100
28517    5    1    14    18    101
28518    5    1    14    18    102
28519    5    1    14    18    103
28520    5    1    14    18    104
28521    5    1    14    18    105
28522    5    1    14    18    106
28523    5    1    14    18    107
28524    5    1    14    18    108
28525    5    1    14    18    109
28526    5    1    14    18    110
28527    5    1    14    18    111
28528    5    1    14    18    112
28529    5    1    14    18    113
28530    5    1    14    18    114
28531    5    1    14    18    115
28532    5    1    14    18    116
28533    5    1    14    18    117
28534    5    1    14    18    118
28535    5    1    14    18    119
28536    5    1    14    18    120
28537    5    1    14    18    121
28538    5    1    14    18    122
28539    5    1    14    18    123
28540    5    1    14    18    124
28541    5    1    14    18    125
28542    5    1    14    18    126
28543    5    1    14    18    127
28544    5    1    15    19    0
28545    5    1    15    19    1
28546    5    1    15    19    2
28547    5    1    15    19    3
28548    5    1    15    19    4
28549    5    1    15    19    5
28550    5    1    15    19    6
28551    5    1    15    19    7
28552    5    1    15    19    8
28553    5    1    15    19    9
28554    5    1    15    19    10
28555    5    1    15    19    11
28556    5    1    15    19    12
28557    5    1    15    19    13
28558    5    1    15    19    14
28559    5    1    15    19    15
28560    5    1    15    19    16
28561    5    1    15    19    17
28562    5    1    15    19    18
28563    5    1    15    19    19
28564    5    1    15    19    20
28565    5    1    15    19    21
28566    5    1    15    19    22
28567    5    1    15    19    23
28568    5    1    15    19    24
28569    5    1    15    19    25
28570    5    1    15    19    26
28571    5    1    15    19    27
28572    5    1    15    19    28
28573    5    1    15    19    29
28574    5    1    15    19    30
28575    5    1    15    19    31
28576    5    1    15    19    32
28577    5    1    15    19    33
28578    5    1    15    19    34
28579    5    1    15    19    35
28580    5    1    15    19    36
28581    5    1    15    19    37
28582    5    1    15    19    38
28583    5    1    15    19    39
28584    5    1    15    19    40
28585    5    1    15    19    41
28586    5    1    15    19    42
28587    5    1    15    19    43
28588    5    1    15    19    44
28589    5    1    15    19    45
28590    5    1    15    19    46
28591    5    1    15    19    47
28592    5    1    15    19    48
28593    5    1    15    19    49
28594    5    1    15    19    50
28595    5    1    15    19    51
28596    5    1    15    19    52
28597    5    1    15    19    53
28598    5    1    15    19    54
28599    5    1    15    19    55
28600    5    1    15    19    56
28601    5    1    15    19    57
28602    5    1    15    19    58
28603    5    1    15    19    59
28604    5    1    15    19    60
28605    5    1    15    19    61
28606    5    1    15    19    62
28607    5    1    15    19    63
28608    5    1    15    19    64
28609    5    1    15    19    65
28610    5    1    15    19    66
28611    5    1    15    19    67
28612    5    1    15    19    68
28613    5    1    15    19    69
28614    5    1    15    19    70
28615    5    1    15    19    71
28616    5    1    15    19    72
28617    5    1    15    19    73
28618    5    1    15    19    74
28619    5    1    15    19    75
28620    5    1    15    19    76
28621    5    1    15    19    77
28622    5    1    15    19    78
28623    5    1    15    19    79
28624    5    1    15    19    80
28625    5    1    15    19    81
28626    5    1    15    19    82
28627    5    1    15    19    83
28628    5    1    15    19    84
28629    5    1    15    19    85
28630    5    1    15    19    86
28631    5    1    15    19    87
28632    5    1    15    19    88
28633    5    1    15    19    89
28634    5    1    15    19    90
28635    5    1    15    19    91
28636    5    1    15    19    92
28637    5    1    15    19    93
28638    5    1    15    19    94
28639    5    1    15    19    95
28640    5    1    15    19    96
28641    5    1    15    19    97
28642    5    1    15    19    98
28643    5    1    15    19    99
28644    5    1    15    19    100
28645    5    1    15    19    101
28646    5    1    15    19    102
28647    5    1    15    19    103
28648    5    1    15    19    104
28649    5    1    15    19    105
28650    5    1    15    19    106
28651    5    1    15    19    107
28652    5    1    15    19    108
28653    5    1    15    19    109
28654    5    1    15    19    110
28655    5    1    15    19    111
28656    5    1    15    19    112
28657    5    1    15    19    113
28658    5    1    15    19    114
28659    5    1    15    19    115
28660    5    1    15    19    116
28661    5    1    15    19    117
28662    5    1    15    19    118
28663    5    1    15    19    119
28664    5    1    15    19    120
28665    5    1    15    19    121
28666    5    1    15    19    122
28667    5    1    15    19    123
28668    5    1    15    19    124
28669    5    1    15    19    125
28670    5    1    15    19    126
28671    5    1    15    19    127
28672    5    2    0    0    0
28673    5    2    0    0    1
28674    5    2    0    0    2
28675    5    2    0    0    3
28676    5    2    0    0    4
28677    5    2    0    0    5
28678    5    2    0    0    6
28679    5    2    0    0    7
28680    5    2    0    0    8
28681    5    2    0    0    9
28682    5    2    0    0    10
28683    5    2    0    0    11
28684    5    2    0    0    12
28685    5    2    0    0    13
28686    5    2    0    0    14
28687    5    2    0    0    15
28688    5    2    0    0    16
28689    5    2    0    0    17
28690    5    2    0    0    18
28691    5    2    0    0    19
28692    5    2    0    0    20
28693    5    2    0    0    21
28694    5    2    0    0    22
28695    5    2    0    0    23
28696    5    2    0    0    24
28697    5    2    0    0    25
28698    5    2    0    0    26
28699    5    2    0    0    27
28700    5    2    0    0    28
28701    5    2    0    0    29
28702    5    2    0    0    30
28703    5    2    0    0    31
28704    5    2    0    0    32
28705    5    2    0    0    33
28706    5    2    0    0    34
28707    5    2    0    0    35
28708    5    2    0    0    36
28709    5    2    0    0    37
28710    5    2    0    0    38
28711    5    2    0    0    39
28712    5    2    0    0    40
28713    5    2    0    0    41
28714    5    2    0    0    42
28715    5    2    0    0    43
28716    5    2    0    0    44
28717    5    2    0    0    45
28718    5    2    0    0    46
28719    5    2    0    0    47
28720    5    2    0    0    48
28721    5    2    0    0    49
28722    5    2    0    0    50
28723    5    2    0    0    51
28724    5    2    0    0    52
28725    5    2    0    0    53
28726    5    2    0    0    54
28727    5    2    0    0    55
28728    5    2    0    0    56
28729    5    2    0    0    57
28730    5    2    0    0    58
28731    5    2    0    0    59
28732    5    2    0    0    60
28733    5    2    0    0    61
28734    5    2    0    0    62
28735    5    2    0    0    63
28736    5    2    0    0    64
28737    5    2    0    0    65
28738    5    2    0    0    66
28739    5    2    0    0    67
28740    5    2    0    0    68
28741    5    2    0    0    69
28742    5    2    0    0    70
28743    5    2    0    0    71
28744    5    2    0    0    72
28745    5    2    0    0    73
28746    5    2    0    0    74
28747    5    2    0    0    75
28748    5    2    0    0    76
28749    5    2    0    0    77
28750    5    2    0    0    78
28751    5    2    0    0    79
28752    5    2    0    0    80
28753    5    2    0    0    81
28754    5    2    0    0    82
28755    5    2    0    0    83
28756    5    2    0    0    84
28757    5    2    0    0    85
28758    5    2    0    0    86
28759    5    2    0    0    87
28760    5    2    0    0    88
28761    5    2    0    0    89
28762    5    2    0    0    90
28763    5    2    0    0    91
28764    5    2    0    0    92
28765    5    2    0    0    93
28766    5    2    0    0    94
28767    5    2    0    0    95
28768    5    2    0    0    96
28769    5    2    0    0    97
28770    5    2    0    0    98
28771    5    2    0    0    99
28772    5    2    0    0    100
28773    5    2    0    0    101
28774    5    2    0    0    102
28775    5    2    0    0    103
28776    5    2    0    0    104
28777    5    2    0    0    105
28778    5    2    0    0    106
28779    5    2    0    0    107
28780    5    2    0    0    108
28781    5    2    0    0    109
28782    5    2    0    0    110
28783    5    2    0    0    111
28784    5    2    0    0    112
28785    5    2    0    0    113
28786    5    2    0    0    114
28787    5    2    0    0    115
28788    5    2    0    0    116
28789    5    2    0    0    117
28790    5    2    0    0    118
28791    5    2    0    0    119
28792    5    2    0    0    120
28793    5    2    0    0    121
28794    5    2    0    0    122
28795    5    2    0    0    123
28796    5    2    0    0    124
28797    5    2    0    0    125
28798    5    2    0    0    126
28799    5    2    0    0    127
28800    5    2    1    1    0
28801    5    2    1    1    1
28802    5    2    1    1    2
28803    5    2    1    1    3
28804    5    2    1    1    4
28805    5    2    1    1    5
28806    5    2    1    1    6
28807    5    2    1    1    7
28808    5    2    1    1    8
28809    5    2    1    1    9
28810    5    2    1    1    10
28811    5    2    1    1    11
28812    5    2    1    1    12
28813    5    2    1    1    13
28814    5    2    1    1    14
28815    5    2    1    1    15
28816    5    2    1    1    16
28817    5    2    1    1    17
28818    5    2    1    1    18
28819    5    2    1    1    19
28820    5    2    1    1    20
28821    5    2    1    1    21
28822    5    2    1    1    22
28823    5    2    1    1    23
28824    5    2    1    1    24
28825    5    2    1    1    25
28826    5    2    1    1    26
28827    5    2    1    1    27
28828    5    2    1    1    28
28829    5    2    1    1    29
28830    5    2    1    1    30
28831    5    2    1    1    31
28832    5    2    1    1    32
28833    5    2    1    1    33
28834    5    2    1    1    34
28835    5    2    1    1    35
28836    5    2    1    1    36
28837    5    2    1    1    37
28838    5    2    1    1    38
28839    5    2    1    1    39
28840    5    2    1    1    40
28841    5    2    1    1    41
28842    5    2    1    1    42
28843    5    2    1    1    43
28844    5    2    1    1    44
28845    5    2    1    1    45
28846    5    2    1    1    46
28847    5    2    1    1    47
28848    5    2    1    1    48
28849    5    2    1    1    49
28850    5    2    1    1    50
28851    5    2    1    1    51
28852    5    2    1    1    52
28853    5    2    1    1    53
28854    5    2    1    1    54
28855    5    2    1    1    55
28856    5    2    1    1    56
28857    5    2    1    1    57
28858    5    2    1    1    58
28859    5    2    1    1    59
28860    5    2    1    1    60
28861    5    2    1    1    61
28862    5    2    1    1    62
28863    5    2    1    1    63
28864    5    2    1    1    64
28865    5    2    1    1    65
28866    5    2    1    1    66
28867    5    2    1    1    67
28868    5    2    1    1    68
28869    5    2    1    1    69
28870    5    2    1    1    70
28871    5    2    1    1    71
28872    5    2    1    1    72
28873    5    2    1    1    73
28874    5    2    1    1    74
28875    5    2    1    1    75
28876    5    2    1    1    76
28877    5    2    1    1    77
28878    5    2    1    1    78
28879    5    2    1    1    79
28880    5    2    1    1    80
28881    5    2    1    1    81
28882    5    2    1    1    82
28883    5    2    1    1    83
28884    5    2    1    1    84
28885    5    2    1    1    85
28886    5    2    1    1    86
28887    5    2    1    1    87
28888    5    2    1    1    88
28889    5    2    1    1    89
28890    5    2    1    1    90
28891    5    2    1    1    91
28892    5    2    1    1    92
28893    5    2    1    1    93
28894    5    2    1    1    94
28895    5    2    1    1    95
28896    5    2    1    1    96
28897    5    2    1    1    97
28898    5    2    1    1    98
28899    5    2    1    1    99
28900    5    2    1    1    100
28901    5    2    1    1    101
28902    5    2    1    1    102
28903    5    2    1    1    103
28904    5    2    1    1    104
28905    5    2    1    1    105
28906    5    2    1    1    106
28907    5    2    1    1    107
28908    5    2    1    1    108
28909    5    2    1    1    109
28910    5    2    1    1    110
28911    5    2    1    1    111
28912    5    2    1    1    112
28913    5    2    1    1    113
28914    5    2    1    1    114
28915    5    2    1    1    115
